Date,Name,Rotation X,Rotation Y,Rotation Z,Acceleration X,Acceleration Y,Acceleration Z,Raindrop,Vibration,Soil20cm,Soil40cm,Soil60cm,CrackWidth,Temperature,Humidity,RiskScore,RiskLevel
3/26/2025 11:12,Node2,0.87,4.94,79.99,-0.05,-0.04,0,0,0,83,96,98,5,36,69,72.5,Critical
3/26/2025 11:13,Node2,0.79,4.8,80.67,-0.06,-0.04,0,0,0,83,96,98,5,36,69,72.5,Critical
3/26/2025 11:15,Node2,0.86,4.94,80.17,-0.05,-0.05,0,0,0,83,96,98,5,36,69,72.5,Critical
3/26/2025 11:16,Node2,0.83,5.01,80.59,-0.06,-0.05,0,0,0,83,96,98,5,37,69,72.5,Critical
3/26/2025 11:18,Node2,0.62,5.04,82.97,-0.06,-0.04,0,0,0,83,96,98,5,37,69,72.5,Critical
3/26/2025 11:19,Node2,0.92,4.86,79.35,-0.06,-0.04,0,0,0,84,96,98,5,37,69,72.5,Critical
3/26/2025 11:21,Node2,0.64,4.87,82.53,-0.06,-0.04,0,0,0,84,96,98,5,37,68,72.5,Critical
3/26/2025 11:22,Node2,0.91,4.88,79.41,-0.06,-0.05,0,0,0,84,96,98,5,37,68,72.5,Critical
3/26/2025 11:24,Node2,0.89,4.69,79.31,-0.05,-0.05,0,0,0,84,96,98,5,37,68,72.5,Critical
3/26/2025 11:25,Node2,0.94,4.88,79.07,-0.05,-0.04,0,0,0,84,96,98,5,37,68,72.5,Critical
3/26/2025 11:27,Node2,0.97,4.91,78.81,-0.06,-0.04,0,0,0,84,96,98,5,37,68,72.5,Critical
3/26/2025 11:28,Node2,0.78,4.86,80.94,-0.06,-0.05,0,0,0,84,96,98,5,37,68,72.5,Critical
3/26/2025 11:30,Node2,0.83,4.99,80.56,-0.06,-0.04,0,0,0,84,96,98,5,37,68,72.5,Critical
3/26/2025 11:31,Node2,0.78,4.86,80.91,-0.06,-0.05,0,0,0,83,96,98,5,37,68,72.5,Critical
3/26/2025 11:33,Node2,0.91,4.88,79.41,-0.05,-0.05,0,0,0,83,96,98,5,37,68,72.5,Critical
3/26/2025 11:34,Node2,0.83,4.98,80.54,-0.06,-0.05,0,0,0,83,96,98,5,37,68,72.5,Critical
3/26/2025 11:36,Node2,0.76,4.94,81.24,-0.06,-0.05,0,0,0,83,96,98,5,37,68,72.5,Critical
3/26/2025 11:37,Node2,0.89,4.86,79.67,-0.06,-0.05,0,0,0,83,96,98,5,37,68,72.5,Critical
3/26/2025 11:39,Node2,0.8,4.8,80.51,-0.06,-0.05,0,0,0,83,96,98,5,37,68,72.5,Critical
3/26/2025 11:40,Node2,0.87,4.79,79.68,-0.06,-0.05,0,0,0,83,96,98,5,37,68,72.5,Critical
3/26/2025 11:41,Node2,0.86,4.87,80.01,-0.05,-0.04,0,0,0,83,96,98,5,37,68,72.5,Critical
3/26/2025 11:43,Node2,0.87,5,80.1,-0.05,-0.05,0,0,0,83,96,98,5,37,68,72.5,Critical
3/26/2025 11:44,Node2,0.91,4.93,79.53,-0.06,-0.05,0,0,0,83,96,98,5,37,68,72.5,Critical
3/26/2025 11:46,Node2,0.9,4.85,79.51,-0.06,-0.05,0,0,0,82,96,98,5,36,68,72.5,Critical
3/26/2025 11:47,Node2,0.87,4.78,79.68,-0.06,-0.05,0,0,0,81,96,98,4.9,36,68,72.5,Critical
3/26/2025 11:49,Node2,0.81,5.08,81.02,-0.05,-0.05,0,0,0,81,96,98,4.9,36,68,72.5,Critical
3/26/2025 11:50,Node2,0.94,4.82,78.94,-0.06,-0.04,0,0,0,81,96,98,4.9,36,68,72.5,Critical
3/26/2025 11:52,Node2,0.94,4.92,79.22,-0.06,-0.05,0,0,0,81,96,98,4.9,36,68,72.5,Critical
3/26/2025 11:53,Node2,0.75,5.07,81.63,-0.06,-0.04,0,0,0,81,96,98,4.9,36,68,72.5,Critical
3/26/2025 11:55,Node2,0.8,4.98,80.9,-0.05,-0.04,0,0,0,82,96,98,5,37,68,72.5,Critical
3/26/2025 11:56,Node2,0.73,4.84,81.39,-0.06,-0.05,0,0,0,81,96,98,4.9,37,68,72.5,Critical
3/26/2025 11:58,Node2,0.82,4.97,80.67,-0.05,-0.04,0,0,0,81,96,98,4.9,37,68,72.5,Critical
3/26/2025 11:59,Node2,0.94,4.96,79.25,-0.06,-0.05,0,0,0,81,96,98,4.9,37,68,72.5,Critical
3/26/2025 12:01,Node2,0.82,4.76,80.3,-0.06,-0.05,0,0,0,81,96,98,4.9,37,68,72.5,Critical
3/26/2025 12:02,Node2,0.62,5.54,83.61,-0.05,-0.04,0,0,0,81,96,98,4.9,37,68,72.5,Critical
3/26/2025 12:04,Node2,0.86,4.92,80.09,-0.06,-0.05,0,0,0,80,95,98,4.9,37,68,55,Warning
3/26/2025 12:05,Node2,0.94,4.91,79.16,-0.06,-0.05,0,0,0,81,96,98,4.9,37,67,72.5,Critical
3/26/2025 12:07,Node2,0.94,4.9,79.13,-0.06,-0.05,0,0,0,81,96,98,4.9,37,67,72.5,Critical
3/26/2025 12:08,Node2,0.94,4.77,78.82,-0.06,-0.04,0,0,0,82,96,98,5,37,67,72.5,Critical
3/26/2025 12:10,Node2,0.8,4.8,80.51,-0.06,-0.05,0,0,0,82,95,98,5,37,68,72.5,Critical
3/26/2025 12:11,Node2,0.82,4.74,80.24,-0.06,-0.04,0,0,0,82,96,98,5,37,68,72.5,Critical
3/26/2025 12:13,Node2,0.8,4.8,80.51,-0.06,-0.04,0,0,0,82,96,98,5,37,67,72.5,Critical
3/26/2025 12:14,Node2,0.87,4.89,79.88,-0.06,-0.05,0,0,0,82,95,98,5,37,67,72.5,Critical
3/26/2025 12:16,Node2,0.87,4.95,79.99,-0.06,-0.05,0,0,0,82,96,98,5,37,67,72.5,Critical
3/26/2025 12:17,Node2,0.81,4.85,80.59,-0.06,-0.05,0,0,0,82,96,98,5,37,68,72.5,Critical
3/26/2025 12:19,Node2,0.96,4.94,79.06,-0.06,-0.04,0,0,0,82,95,98,5,37,67,72.5,Critical
3/26/2025 12:20,Node2,1.26,4.71,75.02,-0.06,-0.05,0,0,0,81,95,98,4.9,37,67,72.5,Critical
3/26/2025 12:21,Node2,0.74,4.85,81.39,-0.05,-0.04,0,0,0,82,96,98,5,37,67,72.5,Critical
3/26/2025 12:23,Node2,0.91,4.87,79.38,-0.06,-0.04,0,0,0,82,95,98,5,37,67,72.5,Critical
3/26/2025 12:24,Node2,0.78,4.75,80.75,-0.06,-0.05,0,0,0,82,96,98,5,37,67,72.5,Critical
3/26/2025 12:26,Node2,0.86,5.08,80.44,-0.05,-0.05,0,0,0,82,95,98,5,37,67,72.5,Critical
3/26/2025 12:27,Node2,0.91,4.92,79.5,-0.06,-0.05,0,0,0,82,96,98,5,37,67,72.5,Critical
3/26/2025 12:29,Node2,1.04,4.91,78.07,-0.06,-0.05,0,0,0,82,95,98,5,37,67,72.5,Critical
3/26/2025 12:30,Node2,0.89,4.66,79.22,-0.06,-0.04,0,0,0,81,96,98,4.9,38,67,72.5,Critical
3/26/2025 12:32,Node2,0.82,4.84,80.43,-0.06,-0.05,0,0,0,82,96,98,5,38,67,72.5,Critical
3/26/2025 12:33,Node2,0.89,4.82,79.58,-0.06,-0.04,0,0,0,82,96,98,5,38,67,72.5,Critical
3/26/2025 12:35,Node2,0.76,4.92,81.22,-0.06,-0.05,0,0,0,80,96,98,4.9,38,67,55,Warning
3/26/2025 12:36,Node2,1,4.5,77.47,-0.06,-0.04,0,0,0,80,96,98,4.9,38,67,55,Warning
3/26/2025 12:38,Node2,0.85,4.91,80.25,-0.06,-0.05,0,0,0,81,95,98,4.9,38,67,72.5,Critical
3/26/2025 12:39,Node2,0.85,4.87,80.17,-0.06,-0.05,0,0,0,80,96,98,4.9,38,67,55,Warning
3/26/2025 12:41,Node2,0.82,4.88,80.48,-0.06,-0.05,0,0,0,80,95,98,4.9,38,67,55,Warning
3/26/2025 12:42,Node2,0.67,5.08,82.55,-0.06,-0.04,0,0,0,81,95,98,4.9,38,67,72.5,Critical
3/26/2025 12:44,Node2,0.89,4.81,79.58,-0.06,-0.05,0,0,0,81,95,98,4.9,38,66,72.5,Critical
3/26/2025 12:45,Node2,0.87,4.97,80.05,-0.06,-0.05,0,0,0,81,95,98,4.9,38,66,72.5,Critical
3/26/2025 12:47,Node2,0.93,4.82,79.13,-0.06,-0.05,0,0,0,80,95,98,4.9,38,66,55,Warning
3/26/2025 12:48,Node2,0.73,4.82,81.36,-0.06,-0.05,0,0,0,80,95,98,4.9,38,66,55,Warning
3/26/2025 12:50,Node2,0.92,4.87,79.38,-0.06,-0.04,0,0,0,81,95,98,4.9,38,66,72.5,Critical
3/26/2025 12:51,Node2,0.97,4.93,78.88,-0.06,-0.04,0,0,0,81,95,98,4.9,38,66,72.5,Critical
3/26/2025 12:53,Node2,0.94,4.82,78.94,-0.06,-0.05,0,0,0,81,95,98,4.9,38,67,72.5,Critical
3/26/2025 12:54,Node2,0.86,4.94,80.15,-0.06,-0.05,0,0,0,80,95,98,4.9,38,67,55,Warning
3/26/2025 12:56,Node2,0.89,4.84,79.64,-0.06,-0.05,0,0,0,80,95,98,4.9,38,67,55,Warning
3/26/2025 12:57,Node2,0.79,4.94,80.93,-0.06,-0.05,0,0,0,80,96,98,4.9,38,66,55,Warning
3/26/2025 12:59,Node2,0.89,4.84,79.64,-0.06,-0.05,0,0,0,80,95,98,4.9,38,66,55,Warning
3/26/2025 13:00,Node2,0.83,4.9,80.38,-0.06,-0.05,0,0,0,80,95,98,4.9,38,66,55,Warning
3/26/2025 13:02,Node2,0.98,4.76,78.37,-0.06,-0.05,0,0,0,80,95,98,4.9,39,66,55,Warning
3/26/2025 13:03,Node2,0.95,4.98,79.27,-0.06,-0.04,0,0,0,80,95,98,4.9,39,66,55,Warning
3/26/2025 13:04,Node2,0.86,4.86,79.98,-0.06,-0.05,0,0,0,80,95,98,4.9,39,66,55,Warning
3/26/2025 13:06,Node2,0.83,4.86,80.33,-0.06,-0.04,0,0,0,80,96,98,4.9,39,65,55,Warning
3/26/2025 13:07,Node2,1.03,4.84,78.06,-0.06,-0.04,0,0,0,80,95,98,4.9,39,65,55,Warning
3/26/2025 13:09,Node2,0.91,5.12,79.91,-0.06,-0.05,0,0,0,79,95,98,4.9,38,65,55,Warning
3/26/2025 13:10,Node2,0.49,4.65,84.04,-0.06,-0.04,0,0,0,80,95,98,4.9,38,66,55,Warning
3/26/2025 13:12,Node2,0.8,4.91,80.72,-0.06,-0.04,0,0,0,80,95,98,4.9,38,66,55,Warning
3/26/2025 13:13,Node2,0.73,4.95,81.58,-0.06,-0.05,0,0,0,80,95,98,4.9,39,66,55,Warning
3/26/2025 13:15,Node2,0.69,4.83,81.87,-0.06,-0.04,0,0,0,80,95,98,4.9,39,65,55,Warning
3/26/2025 13:16,Node2,0.93,4.94,79.37,-0.06,-0.04,0,0,0,80,95,98,4.9,39,66,55,Warning
3/26/2025 13:18,Node2,1.01,5.23,79.06,-0.05,-0.08,-0.01,0,0,80,95,98,4.9,39,65,55,Warning
3/26/2025 13:19,Node2,0.8,4.91,80.72,-0.06,-0.05,0,0,0,80,95,98,4.9,39,65,55,Warning
3/26/2025 13:21,Node2,0.62,4.78,82.61,-0.06,-0.05,0,0,0,80,95,98,4.9,39,65,55,Warning
3/26/2025 13:22,Node2,0.86,4.83,79.93,-0.06,-0.05,0,0,64,81,95,98,7.8,39,65,100,Critical
3/26/2025 13:24,Node2,0.85,4.98,80.38,-0.06,-0.04,0,0,64,80,95,98,7.8,39,66,82.5,Critical
3/26/2025 13:25,Node2,1,4.89,78.47,-0.06,-0.05,0,0,0,79,95,98,4.9,39,66,55,Warning
3/26/2025 13:27,Node2,1.02,4.66,77.65,-0.06,-0.05,0,0,61,79,95,98,7.5,39,66,82.5,Critical
3/26/2025 13:28,Node2,0.97,4.72,78.43,-0.06,-0.05,0,0,0,80,95,98,4.9,39,66,55,Warning
3/26/2025 13:30,Node2,0.71,4.82,81.66,-0.06,-0.05,0,0,0,80,95,98,4.9,39,66,55,Warning
3/26/2025 13:31,Node2,0.83,4.71,80.02,-0.06,-0.06,0,0,0,78,95,98,4.8,40,66,55,Warning
3/26/2025 13:33,Node2,1.01,4.91,78.38,-0.06,-0.05,0,0,0,77,95,98,4.8,40,65,55,Warning
3/26/2025 13:34,Node2,0.86,4.94,80.15,-0.06,-0.04,0,0,0,78,95,98,4.8,40,65,55,Warning
3/26/2025 13:36,Node2,0.72,4.72,81.33,-0.06,-0.04,0,0,64,68,95,98,7.4,40,65,82.5,Critical
3/26/2025 13:37,Node2,0.99,5.43,79.67,-0.06,-0.04,0,0,64,76,95,98,7.7,40,65,82.5,Critical
3/26/2025 13:39,Node2,0.83,4.46,79.48,-0.06,-0.04,0,0,65,76,95,98,7.7,40,64,82.5,Critical
3/26/2025 13:40,Node2,0.89,4.93,79.84,-0.06,-0.04,0,0,64,76,95,98,7.7,40,64,82.5,Critical
3/26/2025 13:42,Node2,0.82,4.87,80.48,-0.06,-0.05,0,0,64,76,95,98,7.7,40,64,82.5,Critical
3/26/2025 13:43,Node2,0.84,5,80.44,-0.06,-0.04,0,0,64,76,95,98,7.7,40,64,82.5,Critical
3/26/2025 13:45,Node2,0.75,4.85,81.23,-0.06,-0.04,0,0,64,76,95,98,7.7,40,64,82.5,Critical
3/26/2025 13:46,Node2,0.84,4.81,80.06,-0.06,-0.05,0,0,64,73,95,98,7.5,40,65,82.5,Critical
3/26/2025 13:47,Node2,0.82,4.94,80.62,-0.06,-0.04,0,0,64,72,95,98,7.5,40,65,82.5,Critical
3/26/2025 13:49,Node2,0.93,4.93,79.34,-0.06,-0.04,0,0,64,74,95,98,7.6,40,64,82.5,Critical
3/26/2025 13:50,Node2,0.87,4.79,79.71,-0.06,-0.04,0,0,64,74,95,98,7.6,40,64,82.5,Critical
3/26/2025 13:52,Node2,0.82,4.92,80.56,-0.06,-0.05,0,0,64,74,95,98,7.6,40,64,82.5,Critical
3/26/2025 13:53,Node2,0.89,4.95,79.86,-0.06,-0.04,0,0,64,74,95,98,7.6,40,64,82.5,Critical
3/26/2025 13:55,Node2,0.83,4.87,80.3,-0.06,-0.04,0,0,64,73,95,98,7.5,40,64,82.5,Critical
3/26/2025 13:56,Node2,0.62,4.65,82.37,-0.06,-0.05,0,0,64,74,95,98,7.6,40,64,82.5,Critical
3/26/2025 13:58,Node2,0.75,4.73,81.03,-0.06,-0.04,0,0,64,73,95,98,7.5,40,64,82.5,Critical
3/26/2025 13:59,Node2,0.86,4.88,80.04,-0.06,-0.05,0,0,64,72,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:01,Node2,0.78,4.91,81.01,-0.06,-0.04,0,0,64,72,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:02,Node2,0.76,4.88,81.14,-0.06,-0.04,0,0,64,72,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:04,Node2,0.72,5.02,81.85,-0.06,-0.05,0,0,64,71,95,98,7.5,40,64,82.5,Critical
3/26/2025 14:05,Node2,0.81,4.87,80.62,-0.06,-0.05,0,0,64,67,95,98,7.3,40,64,82.5,Critical
3/26/2025 14:07,Node2,0.76,4.93,81.24,-0.06,-0.04,0,0,64,69,95,98,7.4,40,64,82.5,Critical
3/26/2025 14:08,Node2,0.8,4.75,80.4,-0.06,-0.05,0,0,64,69,95,98,7.4,40,64,82.5,Critical
3/26/2025 14:10,Node2,0.79,4.82,80.7,-0.06,-0.05,0,0,64,69,95,98,7.4,40,64,82.5,Critical
3/26/2025 14:11,Node2,0.89,4.78,79.52,-0.06,-0.04,0,0,64,69,95,98,7.4,40,64,82.5,Critical
3/26/2025 14:13,Node2,0.86,4.93,80.12,-0.06,-0.05,0,0,64,70,95,98,7.4,40,64,82.5,Critical
3/26/2025 14:14,Node2,0.85,4.94,80.3,-0.06,-0.04,0,0,64,71,95,98,7.5,40,64,82.5,Critical
3/26/2025 14:16,Node2,0.65,5.06,82.68,-0.06,-0.04,0,0,64,70,95,98,7.4,40,64,82.5,Critical
3/26/2025 14:17,Node2,0.96,4.85,78.88,-0.06,-0.04,0,0,64,73,95,98,7.5,40,64,82.5,Critical
3/26/2025 14:19,Node2,0.73,5.11,81.85,-0.06,-0.04,0,0,64,73,95,98,7.5,41,64,82.5,Critical
3/26/2025 14:20,Node2,0.8,5.06,81,-0.06,-0.05,0,0,64,73,95,98,7.5,41,63,82.5,Critical
3/26/2025 14:22,Node2,0.75,4.78,81.1,-0.06,-0.04,0,0,64,74,95,98,7.6,40,63,82.5,Critical
3/26/2025 14:23,Node2,0.93,4.83,79.13,-0.06,-0.04,0,0,64,73,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:25,Node2,0.86,4.89,80.07,-0.06,-0.05,0,0,64,74,95,98,7.6,40,63,82.5,Critical
3/26/2025 14:26,Node2,0.82,4.88,80.51,-0.06,-0.05,0,0,64,73,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:28,Node2,0.85,4.77,79.97,-0.06,-0.04,0,0,64,73,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:29,Node2,0.9,4.91,79.62,-0.06,-0.05,0,0,64,73,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:30,Node2,0.79,4.95,80.93,-0.06,-0.05,0,0,65,72,95,98,7.6,40,63,82.5,Critical
3/26/2025 14:32,Node2,0.9,4.72,79.21,-0.06,-0.05,0,0,64,72,95,98,7.5,40,64,82.5,Critical
3/26/2025 14:33,Node2,0.83,4.86,80.3,-0.06,-0.05,0,0,64,73,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:35,Node2,0.84,5.17,80.76,-0.05,-0.04,0,0,64,73,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:36,Node2,0.79,4.94,80.93,-0.06,-0.04,0,0,64,72,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:38,Node2,0.86,4.93,80.15,-0.06,-0.05,0,0,64,73,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:39,Node2,0.9,4.95,79.71,-0.06,-0.05,0,0,64,72,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:41,Node2,0.96,4.89,78.94,-0.06,-0.05,0,0,64,72,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:42,Node2,0.82,4.74,80.24,-0.06,-0.04,0,0,64,73,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:44,Node2,0.94,4.87,79.07,-0.06,-0.04,0,0,64,73,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:45,Node2,0.76,4.94,81.27,-0.06,-0.04,0,0,64,72,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:47,Node2,0.83,4.82,80.25,-0.06,-0.04,0,0,64,71,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:48,Node2,0.84,4.93,80.3,-0.06,-0.05,0,0,64,71,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:50,Node2,0.74,4.71,81.14,-0.06,-0.04,0,0,64,71,95,98,7.5,40,63,82.5,Critical
3/26/2025 14:51,Node2,0.83,4.76,80.11,-0.06,-0.05,0,0,64,67,95,98,7.3,40,63,82.5,Critical
3/26/2025 14:53,Node2,0.97,4.8,78.59,-0.06,-0.05,0,0,64,65,95,98,7.3,40,63,82.5,Critical
3/26/2025 14:54,Node2,0.88,4.94,79.96,-0.06,-0.05,0,0,64,67,95,98,7.3,39,63,82.5,Critical
3/26/2025 14:56,Node2,0.78,4.89,80.99,-0.06,-0.04,0,0,64,68,95,98,7.4,39,63,82.5,Critical
3/26/2025 14:57,Node2,0.9,4.96,79.71,-0.06,-0.04,0,0,0,69,95,98,4.5,39,63,55,Warning
3/26/2025 14:59,Node2,0.8,4.88,80.67,-0.06,-0.05,0,0,0,68,95,98,4.5,39,63,55,Warning
3/26/2025 15:00,Node2,0.85,4.82,80.06,-0.06,-0.04,0,0,0,70,95,98,4.6,39,63,55,Warning
3/26/2025 15:02,Node2,0.92,4.83,79.29,-0.06,-0.05,0,0,0,69,95,98,4.5,39,63,55,Warning
3/26/2025 15:03,Node2,0.93,4.76,78.98,-0.06,-0.05,0,0,0,60,95,98,4.2,39,63,37.5,Low
3/26/2025 15:05,Node2,0.86,4.94,80.12,-0.06,-0.05,0,0,0,65,95,98,4.4,39,63,55,Warning
3/26/2025 15:06,Node2,0.94,4.88,79.13,-0.06,-0.05,0,0,0,66,95,98,4.4,39,63,55,Warning
3/26/2025 15:08,Node2,0.8,4.81,80.54,-0.06,-0.05,0,0,0,64,95,98,4.3,39,63,55,Warning
3/26/2025 15:09,Node2,0.76,4.55,80.48,-0.06,-0.06,-0.01,0,0,63,95,98,4.3,39,63,55,Warning
3/26/2025 15:10,Node2,0.91,4.91,79.5,-0.06,-0.04,0,0,0,64,95,98,4.3,39,63,55,Warning
3/26/2025 15:12,Node2,0.82,4.8,80.32,-0.06,-0.04,0,0,0,65,95,98,4.4,39,63,55,Warning
3/26/2025 15:13,Node2,0.76,4.74,80.89,-0.06,-0.04,0,0,0,63,95,98,4.3,39,63,55,Warning
3/26/2025 15:15,Node2,0.85,4.91,80.22,-0.06,-0.04,0,0,0,56,95,98,4.1,39,63,37.5,Low
3/26/2025 15:16,Node2,0.94,4.75,78.79,-0.06,-0.04,0,0,0,57,95,98,4.1,39,63,37.5,Low
3/26/2025 15:19,Node2,0.91,4.81,79.26,-0.06,-0.05,0,0,0,60,95,98,4.2,39,63,37.5,Low
3/26/2025 15:19,Node2,0.76,4.85,81.07,-0.06,-0.04,0,0,0,57,95,98,4.1,38,63,37.5,Low
3/26/2025 15:21,Node2,0.86,4.88,80.04,-0.06,-0.05,0,0,0,56,95,98,4.1,38,63,37.5,Low
3/26/2025 15:22,Node2,0.62,4.76,82.55,-0.05,-0.05,0,0,0,63,95,98,4.3,38,63,55,Warning
3/26/2025 15:24,Node2,0.92,4.78,79.17,-0.06,-0.04,0,0,0,72,95,98,4.6,38,63,55,Warning
3/26/2025 15:25,Node2,0.94,4.99,79.3,-0.06,-0.05,0,0,0,68,95,98,4.5,38,63,55,Warning
3/26/2025 15:27,Node2,0.89,4.77,79.46,-0.06,-0.04,0,0,0,61,95,98,4.2,38,63,55,Warning
3/26/2025 15:28,Node2,0.85,4.86,80.11,-0.06,-0.04,0,0,0,59,95,98,4.2,38,63,37.5,Low
3/26/2025 15:30,Node2,0.94,4.92,79.19,-0.06,-0.04,0,0,0,63,95,98,4.3,38,63,55,Warning
3/26/2025 15:31,Node2,0.74,4.94,81.56,-0.06,-0.05,-0.01,0,0,64,95,98,4.3,38,63,55,Warning
3/26/2025 15:33,Node2,0.86,4.82,79.93,-0.06,-0.05,0,0,0,63,95,98,4.3,38,63,55,Warning
3/26/2025 15:34,Node2,0.89,4.94,79.84,-0.06,-0.05,0,0,0,65,95,98,4.4,38,63,55,Warning
3/26/2025 15:36,Node2,0.57,4.9,83.39,-0.06,-0.05,0,0,0,68,95,98,4.5,38,63,55,Warning
3/26/2025 15:37,Node2,0.96,5.06,79.3,-0.06,-0.05,0,0,0,67,95,98,4.4,38,63,55,Warning
3/26/2025 15:39,Node2,0.97,4.77,78.53,-0.06,-0.04,0,0,0,69,95,98,4.5,38,63,55,Warning
3/26/2025 15:40,Node2,0.85,4.88,80.17,-0.06,-0.05,0,0,0,69,95,98,4.5,38,63,55,Warning
3/26/2025 15:42,Node2,0.93,4.78,79.01,-0.06,-0.05,0,0,0,70,95,98,4.6,38,63,55,Warning
3/26/2025 15:43,Node2,0.82,4.74,80.24,-0.06,-0.04,0,0,0,67,95,98,4.4,38,63,55,Warning
3/26/2025 15:45,Node2,0.82,4.93,80.59,-0.06,-0.05,0,0,0,67,95,98,4.4,38,63,55,Warning
3/26/2025 15:46,Node2,0.96,4.85,78.85,-0.05,-0.05,0,0,0,67,95,98,4.4,38,63,55,Warning
3/26/2025 15:48,Node2,0.94,4.88,79.1,-0.06,-0.05,0,0,0,68,95,98,4.5,37,63,55,Warning
3/26/2025 15:49,Node2,0.86,4.95,80.2,-0.06,-0.04,-0.01,0,0,69,95,98,4.5,37,63,55,Warning
3/26/2025 15:51,Node2,0.89,4.91,79.78,-0.06,-0.05,0,0,0,68,95,98,4.5,37,63,55,Warning
3/26/2025 15:52,Node2,0.89,4.76,79.46,-0.06,-0.04,0,0,0,72,95,98,4.6,37,63,55,Warning
3/26/2025 15:53,Node2,1.11,4.86,77.2,-0.06,-0.04,0,0,0,72,95,98,4.6,37,63,55,Warning
3/26/2025 15:55,Node2,0.83,4.88,80.35,-0.06,-0.04,0,0,0,73,95,98,4.7,37,63,55,Warning
3/26/2025 15:56,Node2,0.86,4.76,79.81,-0.05,-0.05,0,0,0,73,95,98,4.7,37,63,55,Warning
3/26/2025 15:58,Node2,0.8,4.86,80.62,-0.06,-0.05,0,0,0,70,95,98,4.6,37,63,55,Warning
3/26/2025 15:59,Node2,0.82,5.28,81.24,-0.05,-0.05,0,0,0,68,95,98,4.5,37,63,55,Warning
3/26/2025 16:01,Node2,0.89,4.81,79.55,-0.05,-0.05,0,0,0,67,95,98,4.4,37,63,55,Warning
3/26/2025 16:02,Node2,0.36,4.69,85.6,-0.06,-0.04,0,0,0,61,95,98,4.2,37,63,55,Warning
3/26/2025 16:04,Node2,0.83,4.77,80.11,-0.05,-0.05,0,0,0,62,95,98,4.3,37,63,55,Warning
3/26/2025 16:05,Node2,0.85,4.63,79.65,-0.05,-0.04,-0.01,0,0,64,95,98,4.3,37,63,55,Warning
3/26/2025 16:07,Node2,0.9,5.02,79.82,-0.06,-0.04,0,0,0,61,95,98,4.2,37,63,55,Warning
3/26/2025 16:08,Node2,0.94,4.7,78.66,-0.06,-0.05,0,0,0,62,95,98,4.3,37,63,55,Warning
3/26/2025 16:10,Node2,0.89,4.83,79.61,-0.05,-0.05,0,0,0,64,95,98,4.3,37,63,55,Warning
3/26/2025 16:11,Node2,0.93,4.89,79.28,-0.05,-0.05,0,0,0,58,95,98,4.1,37,63,37.5,Low
3/26/2025 16:13,Node2,0.96,4.78,78.72,-0.06,-0.05,0,0,0,63,95,98,4.3,37,63,55,Warning
3/26/2025 16:14,Node2,0.86,4.93,80.15,-0.05,-0.04,0,0,0,58,95,98,4.1,37,63,37.5,Low
3/26/2025 16:16,Node2,0.61,4.82,82.81,-0.05,-0.04,0,0,0,55,95,98,4,37,63,37.5,Low
3/26/2025 16:17,Node2,0.74,4.89,81.46,-0.06,-0.05,0,0,0,54,95,98,4,37,63,37.5,Low
3/26/2025 16:19,Node2,0.79,4.82,80.7,-0.06,-0.04,0,0,0,51,95,98,3.9,37,63,37.5,Low
3/26/2025 16:20,Node2,0.82,4.87,80.46,-0.05,-0.04,0,0,0,53,95,98,4,37,63,37.5,Low
3/26/2025 16:22,Node2,0.74,4.86,81.39,-0.05,-0.05,0,0,0,59,95,98,4.2,37,63,37.5,Low
3/26/2025 16:23,Node2,0.98,4.83,78.53,-0.06,-0.04,0,0,0,58,95,98,4.1,37,63,37.5,Low
3/26/2025 16:25,Node2,0.75,4.98,81.45,-0.06,-0.02,0,0,0,57,95,98,4.1,37,63,37.5,Low
3/26/2025 16:26,Node2,0.82,4.82,80.38,-0.05,-0.05,0,0,0,57,95,98,4.1,37,63,37.5,Low
3/26/2025 16:28,Node2,0.86,4.92,80.09,-0.05,-0.04,0,0,0,57,95,98,4.1,37,63,37.5,Low
3/26/2025 16:29,Node2,0.86,4.94,80.15,-0.05,-0.05,0,0,0,57,95,98,4.1,37,63,37.5,Low
3/26/2025 16:31,Node2,0.79,4.94,80.93,-0.05,-0.04,0,0,0,57,95,98,4.1,37,63,37.5,Low
3/26/2025 16:32,Node2,0.74,4.86,81.41,-0.05,-0.05,0,0,0,56,95,98,4.1,37,63,37.5,Low
